,CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed
4270,2021-09-05,2021-12-05,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
4271,2021-09-05,2021-12-05,Departure,07:45,París CDG,FI544,Icelandair,Á áætlun
4272,2021-09-05,2021-12-05,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
4273,2021-09-05,2021-12-05,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
4274,2021-09-05,2021-12-05,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
4275,2021-09-05,2021-12-05,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
4276,2021-09-05,2021-12-05,Departure,08:20,Dusseldorf,FI578,Icelandair,Á áætlun
4277,2021-09-05,2021-12-05,Departure,09:15,Kaupmannahöfn,SK596,SAS,Á áætlun
4278,2021-09-05,2021-12-05,Departure,09:55,London Luton,EZY2296,EasyJet,Á áætlun
4279,2021-09-05,2021-12-05,Departure,10:30,Manchester,EZY1806,EasyJet,Á áætlun
4280,2021-09-05,2021-12-05,Departure,11:10,London Gatwick,EZY8504,EasyJet,Á áætlun
4281,2021-09-05,2021-12-05,Departure,11:25,Bristol,EZY6022,EasyJet,Á áætlun
4282,2021-09-05,2021-12-05,Departure,11:50,Napoli Capodichino,W68434,Wizz Air,Á áætlun
4283,2021-09-05,2021-12-05,Departure,11:55,Osló,SK4788,SAS,Á áætlun
4284,2021-09-05,2021-12-05,Departure,12:20,London Heathrow,BA895,British Airways,Á áætlun
4285,2021-09-05,2021-12-05,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
4286,2021-09-05,2021-12-05,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun
4287,2021-09-05,2021-12-05,Departure,16:00,London Stansted,OG804,Play,Á áætlun
4288,2021-09-05,2021-12-05,Departure,16:00,Kaupmannahöfn,OG904,Play,Á áætlun
4289,2021-09-05,2021-12-05,Departure,16:10,Stokkhólmur,FI312,Icelandair,Á áætlun
4290,2021-09-05,2021-12-05,Departure,16:10,Amsterdam,FI504,Icelandair,Á áætlun
4291,2021-09-05,2021-12-05,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
4292,2021-09-05,2021-12-05,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
4293,2021-09-05,2021-12-05,Departure,16:25,Osló,FI324,Icelandair,Á áætlun
4294,2021-09-05,2021-12-05,Departure,16:30,London Gatwick,FI476,Icelandair,Á áætlun
4295,2021-09-05,2021-12-05,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
4296,2021-09-05,2021-12-05,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
4297,2021-09-05,2021-12-05,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
4298,2021-09-05,2021-12-05,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
4299,2021-09-05,2021-12-05,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
4300,2021-09-05,2021-12-05,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
4301,2021-09-05,2021-12-05,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
4302,2021-09-05,2021-12-05,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
4303,2021-09-05,2021-12-05,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
4304,2021-09-05,2021-12-05,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
4305,2021-09-05,2021-12-05,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
4306,2021-09-05,2021-12-05,Departure,17:50,Riga,BT170,Air Baltic,Á áætlun
4307,2021-09-05,2021-12-05,Departure,19:55,Amsterdam,HV6886,Transavia,Á áætlun
4308,2021-09-05,2021-12-05,Departure,21:10,Edinborg,EZY6942,EasyJet,Á áætlun
4309,2021-09-05,2021-12-05,Departure,21:35,Wroclaw,W61898,Wizz Air,Á áætlun
4310,2021-09-05,2021-12-06,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
4311,2021-09-05,2021-12-06,Departure,06:30,London Stansted,OG800,Play,Á áætlun
4312,2021-09-05,2021-12-06,Departure,06:30,Kaupmannahöfn,OG900,Play,Á áætlun
4313,2021-09-05,2021-12-06,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
4314,2021-09-05,2021-12-06,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
4315,2021-09-05,2021-12-06,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
4316,2021-09-05,2021-12-06,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
4317,2021-09-05,2021-12-06,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
4318,2021-09-05,2021-12-06,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
4319,2021-09-05,2021-12-06,Departure,07:35,Dusseldorf,FI578,Icelandair,Á áætlun
4320,2021-09-05,2021-12-06,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
4321,2021-09-05,2021-12-06,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
4322,2021-09-05,2021-12-06,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
4323,2021-09-05,2021-12-06,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
4324,2021-09-05,2021-12-06,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
4325,2021-09-05,2021-12-06,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
4326,2021-09-05,2021-12-06,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
4327,2021-09-05,2021-12-06,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
4328,2021-09-05,2021-12-06,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
4329,2021-09-05,2021-12-06,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
4330,2021-09-05,2021-12-06,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
4331,2021-09-05,2021-12-06,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
4332,2021-09-05,2021-12-06,Departure,10:35,Mílanó,W65566,Wizz Air,Á áætlun
4333,2021-09-05,2021-12-06,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun
4334,2021-09-05,2021-12-06,Departure,11:25,Vagar,RC402,Atlantic Airways,Á áætlun
4335,2021-09-05,2021-12-06,Departure,12:20,London Gatwick,EZY8504,EasyJet,Á áætlun
4336,2021-09-05,2021-12-06,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
4337,2021-09-05,2021-12-06,Departure,12:45,Osló,SK4788,SAS,Á áætlun
4338,2021-09-05,2021-12-06,Departure,13:30,Rome Fiumicino,FI1568,Icelandair,Á áætlun
4339,2021-09-05,2021-12-06,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
4340,2021-09-05,2021-12-06,Departure,15:30,Berlin Brandenburg,OG704,Play,Á áætlun
4341,2021-09-05,2021-12-06,Departure,15:30,París CDG,OG404,Play,Á áætlun
4342,2021-09-05,2021-12-06,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
4343,2021-09-05,2021-12-06,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
4344,2021-09-05,2021-12-06,Departure,16:45,Riga,BT170,Air Baltic,Á áætlun
4345,2021-09-05,2021-12-06,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
4346,2021-09-05,2021-12-06,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
4347,2021-09-05,2021-12-06,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
4348,2021-09-05,2021-12-06,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
4349,2021-09-05,2021-12-06,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
4350,2021-09-05,2021-12-06,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
4351,2021-09-05,2021-12-06,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
4352,2021-09-05,2021-12-06,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
4353,2021-09-05,2021-12-06,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
4354,2021-09-05,2021-12-06,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
4355,2021-09-05,2021-12-06,Departure,18:05,London Luton,EZY2298,EasyJet,Á áætlun
4356,2021-09-05,2021-12-06,Departure,18:50,Kraká,W65054,Wizz Air,Á áætlun
4357,2021-09-05,2021-12-06,Departure,19:00,London Gatwick,EZY8506,EasyJet,Á áætlun
4358,2021-09-05,2021-12-06,Departure,19:55,Manchester,EZY1806,EasyJet,Á áætlun
4359,2021-09-05,2021-12-06,Departure,19:55,Amsterdam,HV6888,Transavia,Á áætlun
4360,2021-09-05,2021-12-06,Departure,20:25,Vilnius,W68090,Wizz Air,Á áætlun
4361,2021-09-05,2021-12-06,Departure,22:05,Gdansk,W61774,Wizz Air,Á áætlun
4362,2021-09-05,2021-12-07,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
4363,2021-09-05,2021-12-07,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
4364,2021-09-05,2021-12-07,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
4365,2021-09-05,2021-12-07,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
4366,2021-09-05,2021-12-07,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
4367,2021-09-05,2021-12-07,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
4368,2021-09-05,2021-12-07,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
4369,2021-09-05,2021-12-07,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
4370,2021-09-05,2021-12-07,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
4371,2021-09-05,2021-12-07,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
4372,2021-09-05,2021-12-07,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
4373,2021-09-05,2021-12-07,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
4374,2021-09-05,2021-12-07,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
4375,2021-09-05,2021-12-07,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
4376,2021-09-05,2021-12-07,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
4377,2021-09-05,2021-12-07,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
4378,2021-09-05,2021-12-07,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
4379,2021-09-05,2021-12-07,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
4380,2021-09-05,2021-12-07,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
4381,2021-09-05,2021-12-07,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
4382,2021-09-05,2021-12-07,Departure,08:20,Las Palmas,FI1512,Icelandair,Á áætlun
4383,2021-09-05,2021-12-07,Departure,08:20,Alicante,NO2902,Neos,Á áætlun
4384,2021-09-05,2021-12-07,Departure,09:00,Tenerife South,OG620,Play,Á áætlun
4385,2021-09-05,2021-12-07,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun
4386,2021-09-05,2021-12-07,Departure,11:25,Vín,W62858,Wizz Air,Á áætlun
4387,2021-09-05,2021-12-07,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun
4388,2021-09-05,2021-12-07,Departure,11:40,Rome Fiumicino,W68266,Wizz Air,Á áætlun
4389,2021-09-05,2021-12-07,Departure,11:50,London Luton,W94498,Wizz Air,Á áætlun
4390,2021-09-05,2021-12-07,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
4391,2021-09-05,2021-12-07,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun
4392,2021-09-05,2021-12-07,Departure,12:45,Osló,SK4788,SAS,Á áætlun
4393,2021-09-05,2021-12-07,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
4394,2021-09-05,2021-12-07,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun
4395,2021-09-05,2021-12-07,Departure,15:55,Edinborg,EZY6942,EasyJet,Á áætlun
4396,2021-09-05,2021-12-07,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
4397,2021-09-05,2021-12-07,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
4398,2021-09-05,2021-12-07,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
4399,2021-09-05,2021-12-07,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
4400,2021-09-05,2021-12-07,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
4401,2021-09-05,2021-12-07,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
4402,2021-09-05,2021-12-07,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
4403,2021-09-05,2021-12-07,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
4404,2021-09-05,2021-12-07,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
4405,2021-09-05,2021-12-07,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
4406,2021-09-05,2021-12-07,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
4407,2021-09-05,2021-12-07,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
4408,2021-09-05,2021-12-07,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
4409,2021-09-05,2021-12-07,Departure,17:55,París Orly,TO4059,Transavia,Á áætlun
4410,2021-09-05,2021-12-07,Departure,18:25,Bristol,EZY6022,EasyJet,Á áætlun
4411,2021-09-05,2021-12-07,Departure,19:30,London Gatwick,EZY8510,EasyJet,Á áætlun
4412,2021-09-05,2021-12-07,Departure,20:10,London Luton,EZY2298,EasyJet,Á áætlun
4413,2021-09-05,2021-12-07,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun
4414,2021-09-05,2021-12-07,Departure,21:35,Búdapest,W62428,Wizz Air,Á áætlun
4415,2021-09-05,2021-12-08,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
4416,2021-09-05,2021-12-08,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
4417,2021-09-05,2021-12-08,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
4418,2021-09-05,2021-12-08,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
4419,2021-09-05,2021-12-08,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
4420,2021-09-05,2021-12-08,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
4421,2021-09-05,2021-12-08,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
4422,2021-09-05,2021-12-08,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
4423,2021-09-05,2021-12-08,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
4424,2021-09-05,2021-12-08,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
4425,2021-09-05,2021-12-08,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
4426,2021-09-05,2021-12-08,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
4427,2021-09-05,2021-12-08,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
4428,2021-09-05,2021-12-08,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
4429,2021-09-05,2021-12-08,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
4430,2021-09-05,2021-12-08,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
4431,2021-09-05,2021-12-08,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
4432,2021-09-05,2021-12-08,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
4433,2021-09-05,2021-12-08,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
4434,2021-09-05,2021-12-08,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun
4435,2021-09-05,2021-12-08,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun
4436,2021-09-05,2021-12-08,Departure,11:30,London Gatwick,EZY8506,EasyJet,Á áætlun
4437,2021-09-05,2021-12-08,Departure,11:30,Mílanó,W65566,Wizz Air,Á áætlun
4438,2021-09-05,2021-12-08,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun
4439,2021-09-05,2021-12-08,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
4440,2021-09-05,2021-12-08,Departure,12:45,Osló,SK4788,SAS,Á áætlun
4441,2021-09-05,2021-12-08,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
4442,2021-09-05,2021-12-08,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
4443,2021-09-05,2021-12-08,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
4444,2021-09-05,2021-12-08,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
4445,2021-09-05,2021-12-08,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
4446,2021-09-05,2021-12-08,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
4447,2021-09-05,2021-12-08,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
4448,2021-09-05,2021-12-08,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
4449,2021-09-05,2021-12-08,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
4450,2021-09-05,2021-12-08,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
4451,2021-09-05,2021-12-08,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
4452,2021-09-05,2021-12-08,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
4453,2021-09-05,2021-12-08,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
4454,2021-09-05,2021-12-08,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun
4455,2021-09-05,2021-12-08,Departure,19:55,Amsterdam,HV6888,Transavia,Á áætlun
4456,2021-09-05,2021-12-08,Departure,20:10,London Luton,EZY2298,EasyJet,Á áætlun
4457,2021-09-05,2021-12-08,Departure,20:35,Gdansk,W61774,Wizz Air,Á áætlun
4458,2021-09-05,2021-12-09,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
4459,2021-09-05,2021-12-09,Departure,06:00,París CDG,OG400,Play,Á áætlun
4460,2021-09-05,2021-12-09,Departure,06:30,Kaupmannahöfn,OG900,Play,Á áætlun
4461,2021-09-05,2021-12-09,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
4462,2021-09-05,2021-12-09,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
4463,2021-09-05,2021-12-09,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
4464,2021-09-05,2021-12-09,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
4465,2021-09-05,2021-12-09,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
4466,2021-09-05,2021-12-09,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
4467,2021-09-05,2021-12-09,Departure,07:35,Dusseldorf,FI578,Icelandair,Á áætlun
4468,2021-09-05,2021-12-09,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
4469,2021-09-05,2021-12-09,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
4470,2021-09-05,2021-12-09,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
4471,2021-09-05,2021-12-09,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
4472,2021-09-05,2021-12-09,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
4473,2021-09-05,2021-12-09,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
4474,2021-09-05,2021-12-09,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
4475,2021-09-05,2021-12-09,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
4476,2021-09-05,2021-12-09,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
4477,2021-09-05,2021-12-09,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
4478,2021-09-05,2021-12-09,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
4479,2021-09-05,2021-12-09,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
4480,2021-09-05,2021-12-09,Departure,08:20,Tenerife South,NO4924,Neos,Á áætlun
4481,2021-09-05,2021-12-09,Departure,08:20,Alicante,FI1582,Icelandair,Á áætlun
4482,2021-09-05,2021-12-09,Departure,08:25,París CDG,FI544,Icelandair,Á áætlun
4483,2021-09-05,2021-12-09,Departure,10:25,Vín,W62858,Wizz Air,Á áætlun
4484,2021-09-05,2021-12-09,Departure,10:55,Rome Fiumicino,W68266,Wizz Air,Á áætlun
4485,2021-09-05,2021-12-09,Departure,11:15,Manchester,EZY1806,EasyJet,Á áætlun
4486,2021-09-05,2021-12-09,Departure,11:50,Napoli Capodichino,W68434,Wizz Air,Á áætlun
4487,2021-09-05,2021-12-09,Departure,12:15,London Heathrow,BA895,British Airways,Á áætlun
4488,2021-09-05,2021-12-09,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun
4489,2021-09-05,2021-12-09,Departure,12:45,Osló,SK4788,SAS,Á áætlun
4490,2021-09-05,2021-12-09,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
4491,2021-09-05,2021-12-09,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun
4492,2021-09-05,2021-12-09,Departure,15:30,Berlin Brandenburg,OG704,Play,Á áætlun
4493,2021-09-05,2021-12-09,Departure,15:55,Bristol,EZY6022,EasyJet,Á áætlun
4494,2021-09-05,2021-12-09,Departure,16:00,London Stansted,OG804,Play,Á áætlun
4495,2021-09-05,2021-12-09,Departure,16:10,Amsterdam,FI504,Icelandair,Á áætlun
4496,2021-09-05,2021-12-09,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
4497,2021-09-05,2021-12-09,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
4498,2021-09-05,2021-12-09,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
4499,2021-09-05,2021-12-09,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
4500,2021-09-05,2021-12-09,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
4501,2021-09-05,2021-12-09,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
4502,2021-09-05,2021-12-09,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
4503,2021-09-05,2021-12-09,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
4504,2021-09-05,2021-12-09,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
4505,2021-09-05,2021-12-09,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
4506,2021-09-05,2021-12-09,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
4507,2021-09-05,2021-12-09,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
4508,2021-09-05,2021-12-09,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
4509,2021-09-05,2021-12-09,Departure,18:05,London Luton,EZY2298,EasyJet,Á áætlun
4510,2021-09-05,2021-12-09,Departure,18:50,Wroclaw,W61898,Wizz Air,Á áætlun
4511,2021-09-05,2021-12-09,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun
4512,2021-09-05,2021-12-09,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun
4513,2021-09-05,2021-12-09,Departure,21:30,Búdapest,W62428,Wizz Air,Á áætlun
4514,2021-09-05,2021-12-09,Departure,21:35,London Luton,W94498,Wizz Air,Á áætlun
4515,2021-09-05,2021-12-10,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
4516,2021-09-05,2021-12-10,Departure,06:00,Berlin Brandenburg,OG700,Play,Á áætlun
4517,2021-09-05,2021-12-10,Departure,06:30,London Stansted,OG800,Play,Á áætlun
4518,2021-09-05,2021-12-10,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
4519,2021-09-05,2021-12-10,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
4520,2021-09-05,2021-12-10,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
4521,2021-09-05,2021-12-10,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
4522,2021-09-05,2021-12-10,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
4523,2021-09-05,2021-12-10,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
4524,2021-09-05,2021-12-10,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
4525,2021-09-05,2021-12-10,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
4526,2021-09-05,2021-12-10,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
4527,2021-09-05,2021-12-10,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
